[13Jan2025 00:02:15.433] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: kevin123j2 lost connection: Disconnected
[13Jan2025 00:02:15.438] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: kevin123j2 left the game
[13Jan2025 00:02:45.715] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: 789123[/127.18.60.42:37363] logged in with entity id 6318 at (-77.42269611027815, 67.8500000178814, 794.5787764692085)
[13Jan2025 00:02:45.732] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: 789123 joined the game
[13Jan2025 00:02:47.195] [Server thread/INFO] [Jade/]: Syncing config to 789123 (8dee5df8-aa2c-3636-ba39-85e868cf3747)
[13Jan2025 00:03:39.969] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Jos3enriq> entra a la llamada gustavo
[13Jan2025 00:03:53.765] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: 789123 has made the advancement [Safe Haven]
[13Jan2025 00:04:03.496] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 789123) moved wrongly! 0.4232192559250052
[13Jan2025 00:04:16.098] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 789123) moved wrongly! 0.27277146421069043
[13Jan2025 00:04:16.147] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 789123) moved wrongly! 0.9385878448819246
[13Jan2025 00:04:16.195] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 789123) moved wrongly! 1.6049643882690932
[13Jan2025 00:04:29.017] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2005ms or 40 ticks behind
[13Jan2025 00:04:49.571] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2009ms or 40 ticks behind
[13Jan2025 00:04:54.764] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: 789123 moved too quickly! 8.750534706721453,0.0625,4.861548458320158
[13Jan2025 00:05:06.811] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2249ms or 44 ticks behind
[13Jan2025 00:05:10.279] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: 789123 has made the advancement [Call For Adventure]
[13Jan2025 00:05:27.424] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 5662ms or 113 ticks behind
[13Jan2025 00:05:42.734] [Worker-Main-3/WARN] [net.minecraft.world.level.levelgen.heightproviders.UniformHeight/]: Empty height range: [-33 absolute--50 absolute]
[13Jan2025 00:06:26.319] [Worker-Main-2/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:
[13Jan2025 00:06:26.320] [Worker-Main-2/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:
[13Jan2025 00:06:26.320] [Worker-Main-2/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:
[13Jan2025 00:06:47.887] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: revampedvillages:outpost/points
[13Jan2025 00:07:37.287] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:miner_main_room_pool
[13Jan2025 00:07:37.288] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:miner_additions_2_pool
[13Jan2025 00:07:37.289] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:miner_additions_3_pool
[13Jan2025 00:07:37.289] [Worker-Main-1/WARN] [net.minecraft.world.level.levelgen.structure.pools.JigsawPlacement/]: Empty or non-existent pool: minecraft:miner_additions_1_pool
[13Jan2025 00:07:40.067] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2004ms or 40 ticks behind
[13Jan2025 00:11:25.354] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <789123> vendito internet
[13Jan2025 00:11:54.470] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Jos3enriq> zzz
[13Jan2025 00:12:02.700] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <789123> no tengo cama
[13Jan2025 00:12:20.353] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Jos3enriq> xdd
[13Jan2025 00:13:06.572] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Jos3enriq> milagro
[13Jan2025 00:13:13.569] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Amal'/11540, l='ServerLevel[world]', x=-403.49, y=61.00, z=1575.70] died, message: 'Amal froze to death'
[13Jan2025 00:13:13.570] [Server thread/INFO] [net.minecraft.world.entity.LivingEntity/]: Named entity Villager['Amal'/11540, l='ServerLevel[world]', x=-403.49, y=61.00, z=1575.70] died: Amal froze to death
[13Jan2025 00:35:53.632] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:53.681] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:53.730] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:53.779] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:53.830] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:53.879] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:53.933] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:53.980] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.027] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.081] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.128] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.181] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.228] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.282] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.328] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.379] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.428] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.480] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.537] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.583] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.631] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.681] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.729] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.781] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.828] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.881] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.928] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:54.981] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.029] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.080] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.128] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.179] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.229] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.279] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.329] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.378] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.432] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.481] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.531] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.579] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.628] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.678] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.727] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.780] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.828] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.878] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.931] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:55.977] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.028] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.077] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.128] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.178] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.227] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.277] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.328] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.387] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.436] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.485] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.528] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.580] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.629] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.678] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.730] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.779] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.840] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.886] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.951] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:56.994] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.038] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.092] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.147] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.195] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.243] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.285] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.329] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.380] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.427] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.478] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.528] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.578] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.628] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.678] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.729] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.778] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.831] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.880] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.928] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:57.978] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:58.027] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:58.080] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:58.131] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
[13Jan2025 00:35:58.178] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/21786, l='ServerLevel[world]', x=-507.34, y=-5.10, z=1415.68]
